-222717 0.212923 -0.0945477
-222656 0.213008 -0.0943806
-222595 0.213092 -0.0942136
-222534 0.213177 -0.0940465
-222473 0.213262 -0.0938794
-222412 0.213347 -0.0937122
-222351 0.213431 -0.0935451
-222290 0.213516 -0.0933778
-222229 0.213601 -0.0932106
-222168 0.213686 -0.0930434
-222107 0.213771 -0.0928761
-222046 0.213856 -0.0927088
-221985 0.213941 -0.0925414
-221924 0.214026 -0.092374
-221863 0.21411 -0.0922066
-221802 0.214195 -0.0920392
-221741 0.21428 -0.0918717
-221680 0.214365 -0.0917042
-221619 0.21445 -0.0915367
-221558 0.214535 -0.0913692
-221497 0.21462 -0.0912016
-221436 0.214705 -0.091034
-221375 0.21479 -0.0908663
-221313 0.214875 -0.0906986
-221252 0.21496 -0.0905309
-221191 0.215046 -0.0903632
-221130 0.215131 -0.0901955
-221069 0.215216 -0.0900277
-221008 0.215301 -0.0898598
-220947 0.215386 -0.089692
-220886 0.215471 -0.0895241
-220825 0.215556 -0.0893562
-220764 0.215642 -0.0891883
-220703 0.215727 -0.0890203
-220642 0.215812 -0.0888523
-220581 0.215897 -0.0886842
-220520 0.215982 -0.0885162
-220459 0.216068 -0.0883481
-220398 0.216153 -0.08818
-220337 0.216238 -0.0880118
-220276 0.216324 -0.0878436
-220215 0.216409 -0.0876754
-220154 0.216494 -0.0875072
-220093 0.21658 -0.0873389
-220032 0.216665 -0.0871706
-219971 0.21675 -0.0870022
-219910 0.216836 -0.0868339
-219849 0.216921 -0.0866655
-219788 0.217007 -0.086497
-219727 0.217092 -0.0863286
-219666 0.217178 -0.0861601
-219604 0.217263 -0.0859915
-219543 0.217349 -0.085823
-219482 0.217434 -0.0856544
-219421 0.21752 -0.0854858
-219360 0.217605 -0.0853171
-219299 0.217691 -0.0851484
-219238 0.217776 -0.0849797
-219177 0.217862 -0.084811
-219116 0.217948 -0.0846422
-219055 0.218033 -0.0844734
-218994 0.218119 -0.0843045
-218933 0.218204 -0.0841357
-218872 0.21829 -0.0839667
-218811 0.218376 -0.0837978
-218750 0.218462 -0.0836288
-218689 0.218547 -0.0834598
-218628 0.218633 -0.0832908
-218567 0.218719 -0.0831217
-218506 0.218805 -0.0829526
-218445 0.21889 -0.0827835
-218384 0.218976 -0.0826143
-218323 0.219062 -0.0824451
-218262 0.219148 -0.0822759
-218201 0.219234 -0.0821066
-218140 0.21932 -0.0819373
-218079 0.219406 -0.081768
-218018 0.219491 -0.0815986
-217957 0.219577 -0.0814292
-217896 0.219663 -0.0812598
-217834 0.219749 -0.0810903
-217773 0.219835 -0.0809209
-217712 0.219921 -0.0807513
-217651 0.220007 -0.0805818
-217590 0.220093 -0.0804122
-217529 0.220179 -0.0802425
-217468 0.220265 -0.0800729
-217407 0.220351 -0.0799032
-217346 0.220438 -0.0797335
-217285 0.220524 -0.0795637
-217224 0.22061 -0.0793939
-217163 0.220696 -0.0792241
-217102 0.220782 -0.0790542
